  17   17  0.553292
  17   27  0.553292
  17   37  0.553292
  17   47  0.553292
  17   57  0.553292
  17   67  0.553292
  17   77  0.553292
  17   87  0.553292
  17   97  0.553292
  17  107  0.553292
  17  117  0.553292
  17  127  0.553292
  17  137  0.553292
  17  147  0.553292
  17  157  0.553292
  17  167  0.553292
  17  177  0.553292
  17  187  0.553292
  17  197  0.553292
  17  207  0.553292
  17  217  0.553292

  27   17  0.584639
  27   27  0.584639
  27   37  0.584639
  27   47  0.584639
  27   57  0.584639
  27   67  0.584639
  27   77  0.584639
  27   87  0.584639
  27   97  0.584639
  27  107  0.584639
  27  117  0.584639
  27  127  0.584639
  27  137  0.584639
  27  147  0.584639
  27  157  0.584639
  27  167  0.584639
  27  177  0.584639
  27  187  0.584639
  27  197  0.584639
  27  207  0.584639
  27  217  0.584639

  37   17  0.615987
  37   27  0.615987
  37   37  0.615987
  37   47  0.615987
  37   57  0.615987
  37   67  0.615987
  37   77  0.615987
  37   87  0.615987
  37   97  0.615987
  37  107  0.615987
  37  117  0.615987
  37  127  0.615987
  37  137  0.615987
  37  147  0.615987
  37  157  0.615987
  37  167  0.615987
  37  177  0.615987
  37  187  0.615987
  37  197  0.615987
  37  207  0.615987
  37  217  0.615987

  47   17  0.647335
  47   27  0.647335
  47   37  0.647335
  47   47  0.647335
  47   57  0.647335
  47   67  0.647335
  47   77  0.647335
  47   87  0.647335
  47   97  0.647335
  47  107  0.647335
  47  117  0.647335
  47  127  0.647335
  47  137  0.647335
  47  147  0.647335
  47  157  0.647335
  47  167  0.647335
  47  177  0.647335
  47  187  0.647335
  47  197  0.647335
  47  207  0.647335
  47  217  0.647335

  57   17  0.678683
  57   27  0.678683
  57   37  0.678683
  57   47  0.678683
  57   57  0.678683
  57   67  0.678683
  57   77  0.678683
  57   87  0.678683
  57   97  0.678683
  57  107  0.678683
  57  117  0.678683
  57  127  0.678683
  57  137  0.678683
  57  147  0.678683
  57  157  0.678683
  57  167  0.678683
  57  177  0.678683
  57  187  0.678683
  57  197  0.678683
  57  207  0.678683
  57  217  0.678683

  67   17  0.710031
  67   27  0.710031
  67   37  0.710031
  67   47  0.710031
  67   57  0.710031
  67   67  0.710031
  67   77  0.710031
  67   87  0.710031
  67   97  0.710031
  67  107  0.710031
  67  117  0.710031
  67  127  0.710031
  67  137  0.710031
  67  147  0.710031
  67  157  0.710031
  67  167  0.710031
  67  177  0.710031
  67  187  0.710031
  67  197  0.710031
  67  207  0.710031
  67  217  0.710031

  77   17  0.741379
  77   27  0.741379
  77   37  0.741379
  77   47  0.741379
  77   57  0.741379
  77   67  0.741379
  77   77  0.741379
  77   87  0.741379
  77   97  0.741379
  77  107  0.741379
  77  117  0.741379
  77  127  0.741379
  77  137  0.741379
  77  147  0.741379
  77  157  0.741379
  77  167  0.741379
  77  177  0.741379
  77  187  0.741379
  77  197  0.741379
  77  207  0.741379
  77  217  0.741379

  87   17  0.772727
