 177   57  1.052413
 177   67  1.053337
 177   77  1.058665
 177   87  1.052742
 177   97  1.055201
 177  107  1.059584
 177  117  1.056130
 177  127  1.053579
 177  137  1.055247
 177  147  1.060078
 177  157  1.056795
 177  167  1.052383
 177  177  1.055321
 177  187  1.051866
 177  197  1.051941
 177  207  1.054116
 177  217  1.054913

 187   17  1.084621
 187   27  1.086282
 187   37  1.083435
 187   47  1.084311
 187   57  1.094293
 187   67  1.092714
 187   77  1.090806
 187   87  1.087486
 187   97  1.087110
 187  107  1.092581
 187  117  1.087736
 187  127  1.083063
 187  137  1.086590
 187  147  1.088711
 187  157  1.085218
 187  167  1.089366
 187  177  1.088220
 187  187  1.089666
 187  197  1.089882
 187  207  1.087131
 187  217  1.085532

 197   17  1.118353
 197   27  1.119779
 197   37  1.115345
 197   47  1.116135
 197   57  1.121946
 197   67  1.124109
 197   77  1.121270
 197   87  1.116537
 197   97  1.119939
 197  107  1.119189
 197  117  1.117329
 197  127  1.119475
 197  137  1.126203
 197  147  1.125662
 197  157  1.123126
 197  167  1.121781
 197  177  1.126065
 197  187  1.120328
 197  197  1.116242
 197  207  1.120796
 197  217  1.116989

 207   17  1.152969
 207   27  1.148355
 207   37  1.149234
 207   47  1.148140
 207   57  1.152094
 207   67  1.152005
 207   77  1.148111
 207   87  1.140301
 207   97  1.146634
 207  107  1.150062
 207  117  1.152164
 207  127  1.155370
 207  137  1.156961
 207  147  1.155837
 207  157  1.154763
 207  167  1.157178
 207  177  1.152138
 207  187  1.150879
 207  197  1.153010
 207  207  1.155506
 207  217  1.154964

 217   17  1.188432
 217   27  1.184135
 217   37  1.180427
 217   47  1.181731
 217   57  1.181289
 217   67  1.182821
 217   77  1.182874
 217   87  1.185220
 217   97  1.187452
 217  107  1.179942
 217  117  1.179801
 217  127  1.184432
 217  137  1.185350
 217  147  1.182937
 217  157  1.178159
 217  167  1.182508
 217  177  1.184162
 217  187  1.183387
 217  197  1.183562
 217  207  1.181066
 217  217  1.183740

 227   17  1.212456
 227   27  1.210905
 227   37  1.211108
 227   47  1.207251
 227   57  1.211576
 227   67  1.209681
 227   77  1.222135
 227   87  1.216519
 227   97  1.212878
 227  107  1.210461
 227  117  1.208787
 227  127  1.209210
 227  137  1.211640
 227  147  1.210848
 227  157  1.212037
 227  167  1.211607
 227  177  1.210206
 227  187  1.211875
 227  197  1.216555
 227  207  1.216732
 227  217  1.211355

 237   17  1.248595
 237   27  1.244599
 237   37  1.241584
 237   47  1.247476
 237   57  1.244058
 237   67  1.245626
 237   77  1.240570
 237   87  1.241755
 237   97  1.245114
 237  107  1.249017
 237  117  1.245716
 237  127  1.239888
 237  137  1.242084
 237  147  1.248741
 237  157  1.245606
 237  167  1.244020
 237  177  1.245446
 237  187  1.248243
 237  197  1.246182
 237  207  1.243260
 237  217  1.244301

 247   17  1.278850
 247   27  1.273859
 247   37  1.277078
 247   47  1.274477
 247   57  1.269373
 247   67  1.273411
 247   77  1.272722
 247   87  1.272745
 247   97  1.277425
 247  107  1.285493
 247  117  1.280179
 247  127  1.272670
 247  137  1.270392
 247  147  1.274809
 247  157  1.272836
 247  167  1.277051
 247  177  1.277456
 247  187  1.280434
 247  197  1.275420
 247  207  1.279948
 247  217  1.277929

 257   17  1.306033
 257   27  1.311505
 257   37  1.310247
 257   47  1.307776
 257   57  1.309903
 257   67  1.305537
 257   77  1.300120
 257   87  1.301767
 257   97  1.308345
 257  107  1.302856
 257  117  1.305785
 257  127  1.308528
 257  137  1.305298
 257  147  1.303721
 257  157  1.304189
 257  167  1.307974
 257  177  1.309709
 257  187  1.313476
 257  197  1.308901
 257  207  1.305552
 257  217  1.310319

 267   17  1.344329
 267   27  1.339649
 267   37  1.339530
 267   47  1.336874
 267   57  1.343712
 267   67  1.338367
 267   77  1.340669
 267   87  1.339586
 267   97  1.332837
 267  107  1.337727
 267  117  1.344714
 267  127  1.342906
 267  137  1.343780
 267  147  1.336509
 267  157  1.340227
 267  167  1.342308
 267  177  1.333893
 267  187  1.338502
 267  197  1.337784
 267  207  1.334386
 267  217  1.337031

 277   17  1.375754
 277   27  1.369192
 277   37  1.367807
 277   47  1.369588
 277   57  1.372699
 277   67  1.372878
 277   77  1.369730
 277   87  1.370303
 277   97  1.373774
 277  107  1.372621
 277  117  1.369305
 277  127  1.370017
 277  137  1.368051
 277  147  1.368654
 277  157  1.369546
 277  167  1.366052
 277  177  1.366601
 277  187  1.367156
 277  197  1.377004
 277  207  1.371153
 277  217  1.370957

 287   17  1.405114
 287   27  1.400962
 287   37  1.398525
 287   47  1.399204
 287   57  1.398454
 287   67  1.400781
 287   77  1.403572
 287   87  1.397235
 287   97  1.396157
 287  107  1.395827
 287  117  1.396652
 287  127  1.396410
 287  137  1.398814
 287  147  1.401802
 287  157  1.402674
 287  167  1.403776
 287  177  1.400059
 287  187  1.400216
 287  197  1.401825
 287  207  1.398956
 287  217  1.403225

 297   17  1.430653
 297   27  1.429418
 297   37  1.434302
 297   47  1.437227
 297   57  1.428057
 297   67  1.430095
 297   77  1.436369
 297   87  1.431343
 297   97  1.430359
 297  107  1.426990
 297  117  1.427605
 297  127  1.435439
 297  137  1.433426
 297  147  1.434605
 297  157  1.432667
 297  167  1.430721
 297  177  1.429536
 297  187  1.426092
 297  197  1.430139
 297  207  1.434368
 297  217  1.431914

